x	y	z	w	pm_concentration
-1.9084	-1.52189	-0.693114	0.720828	308
-1.9084	-1.52189	-0.693114	0.720828	308
-1.9084	-1.52189	-0.693114	0.720828	308
-1.9084	-1.52189	-0.693114	0.720828	308
-1.9084	-1.52189	-0.693114	0.720828	308
-1.9084	-1.52189	-0.693114	0.720828	308
-1.9084	-1.52189	-0.693114	0.720828	308
-1.9084	-1.52189	-0.693114	0.720828	306
-1.9084	-1.52189	-0.693114	0.720828	306
-1.9084	-1.52189	-0.693114	0.720828	306
-1.9084	-1.52189	-0.693114	0.720828	306
-1.9084	-1.52189	-0.693114	0.720828	306
-1.9084	-1.52189	-0.693114	0.720828	306
-1.9084	-1.52189	-0.693114	0.720828	306
-1.9084	-1.52189	-0.693114	0.720828	306
-1.9084	-1.52189	-0.693114	0.720828	306
-1.9084	-1.52189	-0.693114	0.720828	306
-1.9084	-1.52189	-0.693114	0.720828	302
-1.9084	-1.52189	-0.693114	0.720828	302
-1.9084	-1.52189	-0.693114	0.720828	302
-1.9084	-1.52189	-0.693114	0.720828	302
-1.9084	-1.52189	-0.693114	0.720828	302
-1.9084	-1.52189	-0.693114	0.720828	302
-1.9084	-1.52189	-0.693114	0.720828	302
-1.9084	-1.52189	-0.693114	0.720828	302
-1.9084	-1.52189	-0.693114	0.720828	302
-1.9084	-1.52189	-0.693114	0.720828	302
-1.9084	-1.52189	-0.693114	0.720828	300
-1.9084	-1.52189	-0.693114	0.720828	300
-1.9084	-1.52189	-0.693114	0.720828	300
-1.9084	-1.52189	-0.693114	0.720828	300
-1.9084	-1.52189	-0.693114	0.720828	300
-1.9084	-1.52189	-0.693114	0.720828	300
-1.9084	-1.52189	-0.693114	0.720828	300
-1.9084	-1.52189	-0.693114	0.720828	300
-1.9084	-1.52189	-0.693114	0.720828	300
-1.9084	-1.52189	-0.693114	0.720828	300
-1.9084	-1.52189	-0.693114	0.720828	296
-1.9084	-1.52189	-0.693114	0.720828	296
-1.9084	-1.52189	-0.693114	0.720828	296
-1.9084	-1.52189	-0.693114	0.720828	296
-1.9084	-1.52189	-0.693114	0.720828	296
-1.9084	-1.52189	-0.693114	0.720828	296
-1.9084	-1.52189	-0.693114	0.720828	296
-1.9084	-1.52189	-0.693114	0.720828	296
-1.9084	-1.52189	-0.693114	0.720828	296
-1.9084	-1.52189	-0.693114	0.720828	296
-1.9084	-1.52189	-0.693114	0.720828	293
-1.9084	-1.52189	-0.693114	0.720828	293
-1.9084	-1.52189	-0.693114	0.720828	293
-1.9084	-1.52189	-0.693114	0.720828	293
-1.9084	-1.52189	-0.693114	0.720828	293
-1.9084	-1.52189	-0.693114	0.720828	293
-1.9084	-1.52189	-0.693114	0.720828	293
-1.9084	-1.52189	-0.693114	0.720828	293
-1.9084	-1.52189	-0.693114	0.720828	293
-1.9084	-1.52189	-0.693114	0.720828	293
-1.9084	-1.52189	-0.693114	0.720828	289
-1.9084	-1.52189	-0.693114	0.720828	289
-1.9084	-1.52189	-0.693114	0.720828	289
-1.9084	-1.52189	-0.693114	0.720828	289
-1.9084	-1.52189	-0.693114	0.720828	289
-1.9084	-1.52189	-0.693114	0.720828	289
-1.9084	-1.52189	-0.693114	0.720828	289
-1.9084	-1.52189	-0.693114	0.720828	289
-1.9084	-1.52189	-0.693114	0.720828	289
-1.9084	-1.52189	-0.693051	0.720888	289
-1.90839	-1.52197	-0.693051	0.720888	285
-1.9084	-1.52184	-0.690909	0.722941	285
-1.9084	-1.52184	-0.68971	0.724086	285
-1.9084	-1.5218	-0.689773	0.724026	285
-1.90841	-1.52155	-0.690089	0.723725	285
-1.90842	-1.52142	-0.692422	0.721493	285
-1.90842	-1.52125	-0.697755	0.716337	285
-1.90843	-1.52091	-0.703173	0.711019	285
-1.90843	-1.52039	-0.70929	0.704917	285
-1.90843	-1.52001	-0.714193	0.699948	285
-1.90843	-1.52005	-0.718274	0.695761	281
-1.90848	-1.5212	-0.724137	0.689656	281
-1.90861	-1.52355	-0.731915	0.681396	281
-1.90874	-1.5252	-0.737656	0.675176	281
-1.9087	-1.52478	-0.749558	0.661938	281
-1.90872	-1.52495	-0.761336	0.648357	281
-1.9086	-1.52423	-0.772813	0.634634	281
-1.90851	-1.52382	-0.780672	0.624941	281
-1.9085	-1.52378	-0.790926	0.611912	281
-1.90841	-1.52345	-0.8031	0.595844	281
-1.9082	-1.5228	-0.807497	0.589871	277
-1.90812	-1.52255	-0.813529	0.581525	277
-1.90818	-1.52271	-0.822563	0.568675	277
-1.90477	-1.52131	-0.827279	0.561791	277
-1.90424	-1.52074	-0.834711	0.550688	277
-1.90432	-1.52093	-0.843774	0.536699	277
-1.9041	-1.52047	-0.851551	0.524272	277
-1.90414	-1.52055	-0.859146	0.511731	277
-1.90422	-1.5207	-0.865464	0.50097	277
-1.90576	-1.52055	0.871603	-0.490213	277
-1.90795	-1.5208	0.880085	-0.474815	273
-1.90754	-1.5202	0.888879	-0.458143	273
-1.90755	-1.5202	0.898623	-0.438721	273
-1.90736	-1.51997	0.910595	-0.4133	273
-1.90727	-1.51988	0.923295	-0.384091	273
-1.90721	-1.51982	0.935769	-0.352615	273
-1.90704	-1.51968	0.946973	-0.321313	273
-1.90936	-1.51933	0.95817	-0.286198	273
-1.91147	-1.51883	0.968068	-0.250688	273
-1.91139	-1.51879	0.977918	-0.208991	273
-1.91127	-1.51875	0.984631	-0.174649	269
-1.91099	-1.51865	0.990309	-0.138883	269
-1.91082	-1.51861	0.994258	-0.107014	269
-1.91063	-1.51997	0.996785	-0.0801261	269
-1.91048	-1.52816	0.998578	-0.0533137	269
-1.91023	-1.52814	0.999619	-0.0275919	269
-1.91031	-1.52814	0.99997	-0.00769858	269
-1.91188	-1.52447	0.999887	0.0150114	269
-1.91209	-1.52446	0.999354	0.0359482	269
-1.9118	-1.52449	0.998715	0.0506823	269
-1.90975	-1.52475	0.997892	0.064891	265
-1.90987	-1.52473	0.996679	0.081427	265
-1.90958	-1.52478	0.995192	0.0979406	265
-1.91486	-1.52397	0.993073	0.117495	265
-1.91652	-1.52371	0.991178	0.132539	265
-1.91685	-1.52362	0.988609	0.150507	265
-1.91673	-1.52366	0.985861	0.167566	265
-1.91677	-1.52364	0.981971	0.189033	265
-1.91427	-1.52215	0.977089	0.212832	265
-1.91397	-1.52194	0.970636	0.240553	265
-1.91397	-1.52194	0.963237	0.268654	261
-1.91394	-1.52196	0.95572	0.294277	261
-1.91397	-1.52194	0.946231	0.323492	261
-1.91391	-1.52199	0.935634	0.352972	261
-1.91409	-1.52182	0.923148	0.384444	261
-1.91254	-1.5185	0.907593	0.41985	261
-1.9121	-1.5176	0.893583	0.448898	261
-1.91217	-1.51749	0.873067	0.487601	261
-1.91224	-1.51738	0.848205	0.529668	261
-1.91224	-1.51738	0.824195	0.566306	261
-1.91412	-1.51508	0.792678	0.60964	257
-1.91419	-1.51479	0.755528	0.655117	257
-1.9142	-1.51471	0.720448	0.693509	257
-1.9142	-1.51496	0.675738	0.737142	257
-1.90975	-1.51671	0.627819	0.778359	257
-1.90962	-1.51626	0.578562	0.815638	257
-1.90813	-1.51291	0.521299	0.853374	257
-1.90052	-1.49865	0.460713	0.887549	257
-1.8871	-1.48309	0.389196	0.921155	257
-1.87082	-1.46887	0.329955	0.943997	257
-1.84708	-1.45271	0.264835	0.964294	251
-1.81625	-1.43645	0.203679	0.979038	251
-1.77973	-1.4256	0.155837	0.987783	251
-1.73975	-1.41491	0.112602	0.99364	251
-1.696	-1.40837	0.07551	0.997145	251
-1.65482	-1.40573	0.0345794	0.999402	251
-1.61208	-1.40495	-0.00137099	0.999999	251
-1.56666	-1.40857	-0.0377673	0.999287	251
-1.52839	-1.41241	-0.0686146	0.997643	251
-1.49397	-1.41905	-0.0815778	0.996667	251
-1.46011	-1.42571	-0.103912	0.994586	247
-1.42758	-1.43426	-0.117975	0.993017	247
-1.39793	-1.44156	-0.122826	0.992428	247
-1.36778	-1.44878	-0.126767	0.991932	247
-1.34468	-1.45485	-0.135819	0.990734	247
-1.3233	-1.46089	-0.138931	0.990302	247
-1.30329	-1.46605	-0.144068	0.989568	247
-1.28485	-1.47145	-0.145311	0.989386	247
-1.26949	-1.47606	-0.145311	0.989386	247
-1.25483	-1.48047	-0.14557	0.989348	247
-1.24159	-1.48443	-0.144102	0.989563	242
-1.22548	-1.48471	-0.142962	0.989728	242
-1.2136	-1.48818	-0.140198	0.990123	242
-1.20242	-1.4914	-0.139334	0.990245	242
-1.19143	-1.49456	-0.140803	0.990038	242
-1.17809	-1.49848	-0.144862	0.989452	242
-1.15678	-1.50491	-0.145121	0.989414	242
-1.1325	-1.51212	-0.142358	0.989815	242
-1.10957	-1.51881	-0.141235	0.989976	242
-1.08721	-1.5253	-0.139766	0.990185	242
-1.06802	-1.53078	-0.136568	0.990631	238
-1.05199	-1.53523	-0.131466	0.991321	238
-1.03756	-1.53905	-0.125668	0.992072	238
-1.0242	-1.54241	-0.117699	0.993049	238
-1.01216	-1.54523	-0.112064	0.993701	238
-0.99981	-1.54803	-0.109896	0.993943	238
-0.989412	-1.54382	-0.102105	0.994774	238
-0.977072	-1.54627	-0.0912478	0.995828	238
-0.964353	-1.54855	-0.0838586	0.996478	238
-0.955131	-1.55002	-0.0695892	0.997576	238
-0.949003	-1.55085	-0.0614038	0.998113	234
-0.941713	-1.55166	-0.0446725	0.999002	234
-0.937163	-1.55199	-0.0299348	0.999552	234
-0.93133	-1.55233	-0.0238284	0.999716	234
-0.926983	-1.55247	0.000167634	1	234
-0.923827	-1.55244	0.0112502	0.999937	234
-0.923017	-1.55242	0.0244253	0.999702	234
-0.923017	-1.55242	0.0256466	0.999671	234
-0.923017	-1.55242	0.025036	0.999687	234
-0.923017	-1.55242	0.025036	0.999687	234
-0.923017	-1.55242	0.0248615	0.999691	232
-0.923155	-1.54589	0.0284917	0.999594	232
-0.923174	-1.54451	0.0288405	0.999584	232
-0.923174	-1.54451	0.0291022	0.999576	232
-0.923216	-1.54451	0.028666	0.999589	232
-0.923216	-1.54451	0.0284915	0.999594	232
-0.923216	-1.54451	0.028666	0.999589	232
-0.923216	-1.54451	0.0284915	0.999594	232
-0.923216	-1.54451	0.0294511	0.999566	232
-0.923216	-1.54451	0.0294511	0.999566	232
-0.923216	-1.54451	0.0295383	0.999564	228
-0.923216	-1.54451	0.0294511	0.999566	228
-0.923216	-1.54451	0.0291022	0.999576	228
-0.923216	-1.54451	0.0289277	0.999582	228
-0.923216	-1.54451	0.0289277	0.999582	228
-0.923216	-1.54451	0.0288405	0.999584	228
-0.923216	-1.54451	0.0298872	0.999553	228
-0.923216	-1.54451	0.0298872	0.999553	228
-0.923216	-1.54451	0.0298	0.999556	228
-0.923216	-1.54451	0.0297128	0.999558	228
-0.923216	-1.54451	0.0297128	0.999558	226
-0.923216	-1.54451	0.0297128	0.999558	226
-0.923216	-1.54451	0.0297128	0.999558	226
-0.923216	-1.54451	0.0297128	0.999558	226
-0.923216	-1.54451	0.0297128	0.999558	226
-0.923216	-1.54451	0.0297128	0.999558	226
-0.923216	-1.54451	0.0297128	0.999558	226
-0.923216	-1.54451	0.0297128	0.999558	226
-0.923216	-1.54451	0.0297128	0.999558	226
-0.923216	-1.54451	0.0297128	0.999558	226
-0.923216	-1.54451	0.0297128	0.999558	224
-0.923216	-1.54451	0.0297128	0.999558	224
-0.923216	-1.54451	0.0297128	0.999558	224
-0.923216	-1.54451	0.0297128	0.999558	224
-0.923216	-1.54451	0.0297128	0.999558	224
-0.923216	-1.54451	0.0297128	0.999558	224
-0.923216	-1.54451	0.0297128	0.999558	224
-0.923216	-1.54451	0.0297128	0.999558	224
-0.923216	-1.54451	0.0297128	0.999558	224
-0.923216	-1.54451	0.0297128	0.999558	224
-0.923216	-1.54451	0.0297128	0.999558	222
-0.923216	-1.54451	0.0297128	0.999558	222
-0.923216	-1.54451	0.0297128	0.999558	222
-0.923216	-1.54451	0.0297128	0.999558	222
-0.923216	-1.54451	0.0297128	0.999558	222
-0.923216	-1.54451	0.0297128	0.999558	222
-0.923216	-1.54451	0.0297128	0.999558	222
-0.923216	-1.54451	0.0297128	0.999558	222
-0.923216	-1.54451	0.0297128	0.999558	222
-0.923216	-1.54451	0.0297128	0.999558	222
-0.923216	-1.54451	0.0297128	0.999558	218
-0.923216	-1.54451	0.0297128	0.999558	218
-0.923216	-1.54451	0.0297128	0.999558	218
-0.923216	-1.54451	0.0297128	0.999558	218
-0.923216	-1.54451	0.0297128	0.999558	218
-0.923216	-1.54451	0.0297128	0.999558	218
-0.923216	-1.54451	0.0297128	0.999558	218
-0.923216	-1.54451	0.0297128	0.999558	218
-0.923216	-1.54451	0.0297128	0.999558	218
-0.923216	-1.54451	0.0297128	0.999558	218
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.923216	-1.54451	0.0297128	0.999558	216
-0.912275	-1.54386	0.0292766	0.999571	216
-0.897671	-1.54304	0.0282299	0.999601	216
-0.883279	-1.54225	0.0251766	0.999683	214
-0.862407	-1.54123	0.0213379	0.999772	214
-0.836324	-1.54032	0.0120018	0.999928	214
-0.804516	-1.53968	0.00842402	0.999965	214
-0.769465	-1.53915	0.006766	0.999977	214
-0.730276	-1.53869	0.00406078	0.999992	214
-0.688825	-1.5386	-0.00257145	0.999997	214
-0.647928	-1.5389	-0.00518943	0.999987	214
-0.607076	-1.53935	-0.00545122	0.999985	214
-0.566735	-1.53976	-0.0047531	0.999989	212
-0.52601	-1.54014	-0.00466583	0.999989	212
-0.485114	-1.54056	-0.00562575	0.999984	212
-0.443154	-1.54105	-0.00632387	0.99998	212
-0.407248	-1.54149	-0.00492763	0.999988	212
-0.378932	-1.54175	-0.00527669	0.999986	212
-0.355052	-1.54204	-0.00719652	0.999974	212
-0.328103	-1.54243	-0.00728378	0.999973	212
-0.313962	-1.5361	-0.00710075	0.999975	212
-0.302635	-1.53307	-0.00700265	0.999975	212
-0.281058	-1.53339	-0.00813709	0.999967	210
-0.262469	-1.53378	-0.0153797	0.999882	210
-0.249257	-1.53426	-0.0207021	0.999786	210
-0.23673	-1.53477	-0.0206148	0.999787	210
-0.22531	-1.53525	-0.0213128	0.999773	210
-0.214105	-1.53574	-0.0230577	0.999734	210
-0.203243	-1.53626	-0.0248898	0.99969	210
-0.190897	-1.53111	-0.0291812	0.999574	210
-0.174424	-1.53212	-0.0315363	0.999503	210
-0.1697	-1.53242	-0.0316235	0.9995	210
-0.128712	-1.53499	-0.0301407	0.999546	210
-0.101634	-1.53655	-0.0267387	0.999642	210
-0.0723284	-1.53797	-0.0198465	0.999803	210
-0.0521284	-1.53873	-0.0197592	0.999805	210
-0.0454385	-1.539	-0.0215914	0.999767	210
-0.0173182	-1.54021	-0.0201955	0.999796	210
-0.00398016	-1.54073	-0.0188867	0.999822	210
0.00923074	-1.54123	-0.0185377	0.999828	210
0.0205669	-1.54165	-0.0183632	0.999831	210
0.0274285	-1.5419	-0.0176652	0.999844	210
0.0439653	-1.54247	-0.0146113	0.999893	210
0.0552206	-1.54273	-0.0057106	0.999984	210
0.0664789	-1.54278	0.00223062	0.999998	210
0.0778652	-1.54032	0.00360257	0.999994	210
0.082526	-1.53229	0.00586443	0.999983	210
0.0820569	-1.53229	0.0054281	0.999985	210
0.0821422	-1.53229	0.00481724	0.999988	210
0.0821422	-1.53229	0.00464271	0.999989	210
0.0821422	-1.53229	0.00507904	0.999987	210
0.0821422	-1.53229	0.00507904	0.999987	210
0.0820569	-1.53229	0.00499177	0.999988	210
0.0820569	-1.53229	0.0051663	0.999987	210
0.0820569	-1.53229	0.00507904	0.999987	210
0.0820569	-1.53229	0.00560263	0.999984	210
0.0820569	-1.53229	0.00499177	0.999988	210
0.0820569	-1.53229	0.0051663	0.999987	210
0.0820569	-1.53229	0.0051663	0.999987	210
0.0820569	-1.53229	0.00499177	0.999988	210
0.0820569	-1.53229	0.0051663	0.999987	210
0.0820569	-1.53229	0.0051663	0.999987	210
0.0820569	-1.53229	0.0051663	0.999987	210
0.0820569	-1.53229	0.00507904	0.999987	212
0.0820569	-1.53229	0.00499177	0.999988	212
0.0820569	-1.53229	0.00490451	0.999988	212
0.0820569	-1.53229	0.00446818	0.99999	212
0.0820569	-1.53229	0.00446818	0.99999	212
0.0820569	-1.53229	0.00472998	0.999989	212
0.0820569	-1.53229	0.00472998	0.999989	212
0.0820569	-1.53229	0.00472998	0.999989	212
0.0820569	-1.53229	0.00472998	0.999989	212
0.0820569	-1.53229	0.00472998	0.999989	212
0.0820569	-1.53229	0.00472998	0.999989	475
0.0820569	-1.53229	0.00472998	0.999989	475
0.0820569	-1.53229	0.00472998	0.999989	475
0.0820569	-1.53229	0.00472998	0.999989	475
0.0820569	-1.53229	0.00464271	0.999989	475
0.0820569	-1.53229	0.00481724	0.999988	475
0.0820569	-1.53229	0.00464271	0.999989	475
0.0820569	-1.53229	0.00472998	0.999989	475
0.0820569	-1.53229	0.00455545	0.99999	475
0.0820569	-1.53229	0.00446818	0.99999	475
0.0820569	-1.53229	0.00455545	0.99999	612
0.0820569	-1.53229	0.00455545	0.99999	612
0.0820569	-1.53229	0.00455545	0.99999	612
0.0820569	-1.53229	0.00455545	0.99999	612
0.0820569	-1.53229	0.00455545	0.99999	612
0.0820569	-1.53229	0.00455545	0.99999	612
0.0820569	-1.53229	0.00455545	0.99999	612
0.0820569	-1.53229	0.00455545	0.99999	612
0.0820569	-1.53229	0.00455545	0.99999	612
0.0820569	-1.53229	0.00455545	0.99999	612
0.0820569	-1.53229	0.00455545	0.99999	716
0.0820569	-1.53229	0.00455545	0.99999	716
0.0820569	-1.53229	0.00455545	0.99999	716
0.0820569	-1.53229	0.00455545	0.99999	716
0.0820569	-1.53229	0.00455545	0.99999	716
0.0820569	-1.53229	0.00455545	0.99999	716
0.0820569	-1.53229	0.00455545	0.99999	716
0.0820569	-1.53229	0.00455545	0.99999	716
0.0820569	-1.53229	0.00455545	0.99999	716
0.0820569	-1.53229	0.00455545	0.99999	716
0.0820569	-1.53229	0.00455545	0.99999	787
0.0820569	-1.53229	0.00455545	0.99999	787
0.0820569	-1.53229	0.00455545	0.99999	787
0.0820569	-1.53229	0.00455545	0.99999	787
0.0820569	-1.53229	0.00455545	0.99999	787
0.0820569	-1.53229	0.00455545	0.99999	787
0.0820569	-1.53229	0.00455545	0.99999	787
0.0820569	-1.53229	0.00455545	0.99999	787
0.0820569	-1.53229	0.00455545	0.99999	787
0.0820569	-1.53229	0.00455545	0.99999	787
0.0820569	-1.53229	0.00455545	0.99999	851
0.0820569	-1.53229	0.00455545	0.99999	851
0.0820569	-1.53229	0.00455545	0.99999	851
0.0820569	-1.53229	0.00455545	0.99999	851
0.0820569	-1.53229	0.00455545	0.99999	851
0.0820569	-1.53229	0.00455545	0.99999	851
0.0820569	-1.53229	0.00455545	0.99999	851
0.0820569	-1.53229	0.00455545	0.99999	851
0.0820569	-1.53229	0.00455545	0.99999	851
0.0820569	-1.53229	0.00455545	0.99999	851
0.0820569	-1.53229	0.00455545	0.99999	869
0.0820569	-1.53229	0.00455545	0.99999	869
0.0820569	-1.53229	0.00455545	0.99999	869
0.0820569	-1.53229	0.00455545	0.99999	869
0.0820569	-1.53229	0.00455545	0.99999	869
0.0820569	-1.53229	0.00455545	0.99999	869
0.0820569	-1.53229	0.00455545	0.99999	869
0.0820569	-1.53229	0.00455545	0.99999	869
0.0930165	-1.53219	0.00464271	0.999989	869
0.107942	-1.53206	0.00429365	0.999991	869
0.113401	-1.53202	0.00350826	0.999994	881
0.143892	-1.53191	-0.00207679	0.999998	881
0.170673	-1.53214	-0.00652733	0.999979	881
0.2021	-1.53257	-0.00705092	0.999975	881
0.238388	-1.53312	-0.00774903	0.99997	881
0.278001	-1.53374	-0.00774903	0.99997	881
0.319107	-1.53435	-0.00731271	0.999973	881
0.360171	-1.53497	-0.00870893	0.999962	881
0.40204	-1.53583	-0.0116758	0.999932	881
0.440709	-1.53674	-0.0121121	0.999927	881
0.477672	-1.53768	-0.013072	0.999915	881
0.51007	-1.53857	-0.0155152	0.99988	881
0.540289	-1.53958	-0.0182201	0.999834	881
0.568459	-1.54064	-0.0203141	0.999794	881
0.595212	-1.54187	-0.0276423	0.999618	881
0.621403	-1.52822	-0.0310489	0.999518	881
0.639516	-1.52846	-0.03272	0.999465	881
0.661857	-1.52994	-0.033505	0.999439	881
0.686358	-1.53168	-0.0389119	0.999243	881
0.705406	-1.53317	-0.0388247	0.999246	881
0.722541	-1.5345	-0.0391735	0.999232	867
0.740947	-1.53598	-0.0410918	0.999155	867
0.758668	-1.53746	-0.0432716	0.999063	867
0.772531	-1.53785	-0.0506841	0.998715	867
0.785194	-1.53336	-0.0575377	0.998343	867
0.795741	-1.53459	-0.0578862	0.998323	867
0.805779	-1.53577	-0.0598027	0.99821	867
0.821814	-1.5378	-0.0665959	0.99778	867
0.844892	-1.5409	-0.0652026	0.997872	867
0.867643	-1.54386	-0.0640705	0.997945	867
0.890698	-1.54681	-0.06259	0.998039	769
0.914657	-1.54973	-0.0555338	0.998457	769
0.938537	-1.55222	-0.0481261	0.998841	769
0.958031	-1.554	-0.0410646	0.999156	769
0.974955	-1.55528	-0.0317333	0.999496	769
0.988324	-1.55605	-0.0242313	0.999706	769
1.00051	-1.55657	-0.0185603	0.999828	769
1.01449	-1.55698	-0.00808929	0.999967	769
1.02549	-1.55709	0.000113667	1	769
1.04199	-1.55304	0.00682775	0.999977	769
1.05904	-1.54849	0.00902041	0.999959	685
1.07	-1.54829	0.0117255	0.999931	685
1.08065	-1.54794	0.0249005	0.99969	685
1.08568	-1.54763	0.0393791	0.999224	685
1.08555	-1.54764	0.0419949	0.999118	685
1.08555	-1.54764	0.0399895	0.9992	685
1.08555	-1.54764	0.040251	0.99919	685
1.08555	-1.54764	0.0401639	0.999193	685
1.08551	-1.54765	0.0401639	0.999193	685
1.08551	-1.54765	0.0399895	0.9992	685
1.08551	-1.54765	0.0399895	0.9992	622
1.08551	-1.54765	0.0397279	0.999211	622
1.08551	-1.54765	0.0397279	0.999211	622
1.08781	-1.54666	0.0402041	0.999191	622
1.09645	-1.54293	0.0419048	0.999122	622
1.09645	-1.54293	0.0419048	0.999122	622
1.09645	-1.54293	0.0419048	0.999122	622
1.09645	-1.54293	0.0419048	0.999122	622
1.09645	-1.54293	0.0419048	0.999122	622
1.09645	-1.54293	0.0419048	0.999122	622
1.09645	-1.54293	0.0419048	0.999122	581
1.09645	-1.54293	0.0419048	0.999122	581
1.09645	-1.54293	0.0419048	0.999122	581
1.09645	-1.54293	0.0419048	0.999122	581
1.09645	-1.54293	0.0419048	0.999122	581
1.09645	-1.54293	0.0419048	0.999122	581
1.09645	-1.54293	0.0419048	0.999122	581
1.09645	-1.54293	0.0419048	0.999122	581
1.09645	-1.54293	0.0419048	0.999122	581
1.09645	-1.54293	0.0419048	0.999122	581
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	538
1.09645	-1.54293	0.0419048	0.999122	542
1.09645	-1.54293	0.0419048	0.999122	542
1.09645	-1.54293	0.0419048	0.999122	542
1.09645	-1.54293	0.0419048	0.999122	542
1.09645	-1.54293	0.0419048	0.999122	542
1.09645	-1.54293	0.0419048	0.999122	542
1.09645	-1.54293	0.0419048	0.999122	542
1.09645	-1.54293	0.0419048	0.999122	542
1.09645	-1.54293	0.0419048	0.999122	542
1.09645	-1.54293	0.0419048	0.999122	542
1.09645	-1.54293	0.0419048	0.999122	555
1.09645	-1.54293	0.0419048	0.999122	555
1.09645	-1.54293	0.0419048	0.999122	555
1.09645	-1.54293	0.0419048	0.999122	555
1.09645	-1.54293	0.0419048	0.999122	555
1.09645	-1.54293	0.0419048	0.999122	555
1.09645	-1.54293	0.0419048	0.999122	555
1.09645	-1.54293	0.0419048	0.999122	555
1.09645	-1.54293	0.0419048	0.999122	555
1.09645	-1.54293	0.0419048	0.999122	555
1.09645	-1.54293	0.0419048	0.999122	559
1.09645	-1.54293	0.0419048	0.999122	559
1.09645	-1.54293	0.0419048	0.999122	559
1.09645	-1.54293	0.0419048	0.999122	559
1.09645	-1.54293	0.0419048	0.999122	559
1.09645	-1.54293	0.0419048	0.999122	559
1.09645	-1.54293	0.0419048	0.999122	559
1.09645	-1.54293	0.0419048	0.999122	559
1.09645	-1.54293	0.0419048	0.999122	559
1.09645	-1.54293	0.0419048	0.999122	559
1.09645	-1.54293	0.0419048	0.999122	567
1.09645	-1.54293	0.0419048	0.999122	567
1.09645	-1.54293	0.0419048	0.999122	567
1.09645	-1.54293	0.0419048	0.999122	567
1.09645	-1.54293	0.0419048	0.999122	567
1.09645	-1.54293	0.0419048	0.999122	567
1.09645	-1.54293	0.0419048	0.999122	567
1.09645	-1.54293	0.0419048	0.999122	567
1.09628	-1.54294	0.0414688	0.99914	567
1.09628	-1.54294	0.0375449	0.999295	567
1.09623	-1.54295	0.029172	0.999574	577
1.09585	-1.54297	0.0224548	0.999748	577
1.09572	-1.54297	0.0100646	0.999949	577
1.09564	-1.54297	-0.0057304	0.999984	577
1.09542	-1.54297	-0.0239668	0.999713	577
1.095	-1.54294	-0.0395795	0.999216	577
1.09466	-1.54291	-0.0626743	0.998034	577
1.09436	-1.54287	-0.0833879	0.996517	577
1.09399	-1.54279	-0.111527	0.993761	577
1.0939	-1.54277	-0.141477	0.989942	577
1.09382	-1.54275	-0.170181	0.985413	585
1.09378	-1.54273	-0.202588	0.979264	585
1.09347	-1.54259	-0.23681	0.971556	585
1.09328	-1.54249	-0.27284	0.962059	585
1.09303	-1.54233	-0.306083	0.952005	585
1.09426	-1.54332	-0.342731	0.939434	585
1.1038	-1.54181	-0.37959	0.925155	585
1.11743	-1.53947	-0.410969	0.911649	585
1.12742	-1.55167	-0.451667	0.892186	585
1.13802	-1.56741	-0.495697	0.868496	585
1.15719	-1.58466	-0.53767	0.843155	594
1.18042	-1.6032	-0.578882	0.815411	594
1.19078	-1.63695	-0.614726	0.788741	594
1.20099	-1.67263	-0.641065	0.767487	594
1.21324	-1.70978	-0.671611	0.740904	594
1.21597	-1.75117	-0.700492	0.71366	594
